gene_name	exons_length	exons_GC_content	No_of_exons
C9orf156	1646	0.481166464156	5
C9orf16	713	0.681626928471	2
C9orf163	2573	0.636222308589	1
C9orf167	4069	0.672646841976	2
C9orf169	740	0.655405405405	2
C9orf170	3409	0.426811381637	2
C9orf171	1789	0.566797093348	7
C9orf172	2931	0.740020470829	1
C9orf173	1897	0.646283605693	10
C9orf174	5635	0.513930789707	37
C9orf21	1225	0.458775510204	6
C9orf23	1152	0.6015625	3
C9orf24	1788	0.601230425056	11
C9orf25	6964	0.584434233199	9
C9orf29	1095	0.439269406393	3
C9orf3	5178	0.47663190421	18
C9orf30	2170	0.487557603687	6
C9orf30-TMEFF1	2434	0.367707477403	10
C9orf37	1452	0.61914600551	3
C9orf4	1189	0.550042052145	5
C9orf40	2325	0.467096774194	2
C9orf41	2193	0.43593251254	8
C9orf43	2045	0.475794621027	14
C9orf46	997	0.423269809428	6
C9orf47	5218	0.485051743963	4
C9orf5	7997	0.422658496936	18
C9orf50	1620	0.670987654321	7
C9orf53	616	0.487012987013	1
C9orf57	1497	0.400801603206	5
C9orf64	2473	0.462596037202	4
C9orf66	2786	0.521536252692	1
C9orf68	3746	0.410037373198	11
C9orf69	3205	0.664274570983	3
C9orf7	2880	0.641319444444	6
C9orf71	1243	0.50603378922	2
C9orf72	4631	0.372489743036	14
C9orf78	1818	0.471947194719	9
C9orf79	4447	0.594333258376	4
C9orf80	1519	0.418696510862	5
C9orf82	3385	0.42540620384	7
C9orf84	4997	0.363618170903	27
C9orf85	1315	0.419771863118	4
C9orf86	3996	0.614864864865	17
C9orf89	906	0.615894039735	6
C9orf9	719	0.550764951321	5
C9orf91	4356	0.490817263545	9
C9orf93	4359	0.418903418215	26
C9orf95	1450	0.454482758621	10
C9orf96	2779	0.574307304786	18
CA1	1531	0.412148922273	12
CA10	4511	0.529150964309	12
CA11	1653	0.595886267393	9
CA12	3975	0.501886792453	11
CA13	3855	0.409338521401	7
CA14	1741	0.503733486502	11
CA2	1666	0.4393757503	7
CA3	1751	0.43346659052	7
CA4	1154	0.584922010399	8
CA5A	1084	0.544280442804	7
CA5B	6032	0.426889920424	8
CA5BP1	994	0.586519114688	5
CA6	1336	0.499251497006	8
CA7	1849	0.6106003245	8
CA8	2278	0.431518876207	9
CA9	1554	0.600386100386	11
CAB39	4595	0.44853101197	11
CAB39L	3990	0.43007518797	12
CABIN1	7581	0.591874422899	38
CABLES1	5328	0.546734234234	13
CABLES2	3785	0.563011889036	10
CABP1	1899	0.674038967878	8
CABP2	957	0.656217345873	7
CABP4	4020	0.5092039801	6
CABP5	1828	0.510393873085	6
CABP7	2980	0.602348993289	5
CABS1	1544	0.402202072539	2
CABYR	2835	0.461375661376	9
CACHD1	5274	0.459802806219	27
CACNA1A	10620	0.58945386064	52
CACNA1B	12759	0.56446429971	47
CACNA1C	14666	0.527683076503	56
CACNA1D	7872	0.488567073171	50
CACNA1E	15088	0.496288441145	48
CACNA1F	6308	0.564996829423	51
CACNA1G	11534	0.597451014392	50
CACNA1H	8088	0.658259149357	35
CACNA1I	10002	0.614077184563	37
CACNA1S	6168	0.562581063554	44
CACNA2D1	3822	0.435112506541	39
CACNA2D2	5446	0.575100991553	40
CACNA2D3	3675	0.475646258503	38
CACNA2D4	5343	0.546509451619	38
CACNB1	4297	0.596928089365	16
CACNB2	6036	0.470344599072	20
CACNB3	3235	0.623493044822	15
CACNB4	8362	0.355776130112	16
CACNG1	1318	0.596358118361	4
CACNG2	4523	0.508512049525	4
CACNG3	2703	0.555308916019	4
CACNG4	3430	0.574052478134	4
CACNG5	926	0.583153347732	5
CACNG6	1850	0.611351351351	4
CACNG7	2345	0.611087420043	5
CACNG8	8751	0.561421551823	4
CACYBP	3315	0.423529411765	7
CAD	7108	0.579065841306	44
CADM1	4307	0.420246110982	10
CADM2	9908	0.352543399273	14
CADM3	3928	0.586303462322	11
CADM4	2176	0.599264705882	9
CADPS	5637	0.488380344155	32
CADPS2	6488	0.434032059186	35
CAGE1	3425	0.408175182482	15
CAHM	886	0.606094808126	1
CALB1	2531	0.375345713157	11
CALB2	1470	0.54693877551	11
CALCA	1454	0.503438789546	7
CALCB	1031	0.480116391853	5
CALCOCO1	4141	0.536585365854	17
CALCOCO2	3282	0.439670932358	13
CALCR	3986	0.407425990968	17
CALCRL	4996	0.333266613291	15
CALD1	5988	0.433700734803	18
CALHM1	3056	0.572643979058	2
CALHM2	2749	0.602764641688	6
CALHM3	1652	0.606537530266	3
CALM1	4256	0.434680451128	6
CALM2	1302	0.388632872504	6
CALM3	2259	0.572377158035	6
CALML3	1302	0.648233486943	1
CALML4	4635	0.459762675297	5
CALML5	876	0.667808219178	1
CALML6	1101	0.591280653951	6
CALN1	9981	0.494740006011	8
CALR	1911	0.540031397174	9
CALR3	1292	0.466718266254	9
CALU	6365	0.408012568735	9
CALY	983	0.685656154629	6
CAMK1	1492	0.589142091153	12
CAMK1D	2806	0.52102637206	12
CAMK1G	2470	0.537246963563	13
CAMK2A	4904	0.548123980424	19
CAMK2B	4644	0.603359173127	26
CAMK2D	6596	0.430867192238	23
CAMK2G	3941	0.534635879218	24
CAMK2N1	2351	0.524883028499	2
CAMK2N2	1360	0.691176470588	2
CAMK4	2241	0.485051316377	11
CAMKK1	4574	0.590948841277	19
CAMKK2	6261	0.534419421818	19
CAMKMT	1553	0.463618802318	11
CAMKV	3028	0.575627476882	11
CAMLG	2242	0.437555753791	4
CAMP	745	0.555704697987	4
CAMSAP1	7631	0.515659808675	17
CAMSAP2	7351	0.385525778806	17
CAMSAP3	4185	0.671684587814	19
CAMTA1	9367	0.487882993488	26
CAMTA2	5000	0.612	25
CAND1	5908	0.395565335139	15
CAND2	4690	0.599786780384	16
CANT1	4451	0.572680296563	7
CANX	5071	0.410569907316	16
CAP1	2974	0.5	14
CAP2	3027	0.429468120251	13
CAPG	1782	0.611672278339	12
CAPN1	3408	0.621478873239	24
CAPN10	2644	0.654311649017	12
CAPN11	2728	0.54508797654	23
CAPN12	3129	0.608820709492	21
CAPN13	2681	0.520701230884	23
CAPN14	3822	0.486394557823	22
CAPN2	3727	0.503085591629	22
CAPN3	3662	0.522665210268	26
CAPN5	4390	0.581093394077	13
CAPN6	3595	0.478998609179	13
CAPN7	4368	0.397206959707	21
CAPN8	2101	0.537839124227	17
CAPN9	3091	0.525396311873	22
CAPNS1	1699	0.622130665097	12
CAPNS2	1009	0.457879088206	1
CAPRIN1	6925	0.401588447653	20
CAPRIN2	5754	0.448036148766	21
CAPS	1735	0.635158501441	6
CAPS2	2135	0.378454332553	18
CAPSL	1098	0.440801457195	6
CAPZA1	2740	0.406204379562	10
CAPZA2	2356	0.353565365025	10
CAPZA3	1078	0.41280148423	1
CAPZB	2341	0.556172575822	11
CARD10	3899	0.645037189023	20
CARD11	4361	0.601467553313	25
CARD14	4566	0.623959702146	23
CARD16	758	0.428759894459	4
CARD17	466	0.448497854077	4
CARD18	660	0.392424242424	3
CARD6	4097	0.44349524042	3
CARD8	6176	0.415155440415	16
CARD9	2337	0.631578947368	15
CARHSP1	3054	0.540929927963	5
CARKD	4660	0.54313304721	13
CARM1	2968	0.61590296496	16
CARNS1	3969	0.648274124465	10
CARS	3000	0.526333333333	25
CARS2	1862	0.561224489796	15
CARTPT	915	0.491803278689	3
CASC1	3296	0.388349514563	19
CASC2	5214	0.389911775988	6
CASC3	4180	0.52033492823	14
CASC4	3985	0.407779171895	10
CASC5	7685	0.378399479506	27
CASD1	3879	0.379221448827	18
CASK	8377	0.428673749552	28
CASKIN1	5695	0.681123792801	20
CASKIN2	5131	0.642759695966	21
CASP1	1406	0.438122332859	11
CASP10	6380	0.462225705329	11
CASP12	2262	0.393015030946	12
CASP14	3144	0.48155216285	7
CASP2	4482	0.488844265953	15
CASP3	2673	0.398428731762	8
CASP4	1418	0.447108603667	10
CASP5	1662	0.430204572804	11
CASP6	1661	0.435881998796	7
CASP7	3086	0.471484121841	12
CASP8	3922	0.444161142274	16
CASP8AP2	6966	0.381567614126	12
CASP9	2373	0.576485461441	10
CASQ1	1958	0.514300306435	11
CASQ2	2700	0.438888888889	11
CASR	5265	0.521937321937	9
CASS4	3677	0.523524612456	9
CAST	5517	0.433206452782	37
CASZ1	8860	0.614785553047	22
CAT	2300	0.451739130435	13
CATSPER1	2619	0.568919434899	12
CATSPER2	3208	0.451683291771	15
CATSPER2P1	1635	0.489296636086	4
CATSPER3	1367	0.486466715435	8
CATSPER4	1419	0.53347427766	10
CATSPERB	3606	0.380476982806	27
CATSPERD	2513	0.494627934739	22
CATSPERG	3724	0.554242749731	29
CAV1	3938	0.488318943626	6
CAV2	3494	0.409845449342	4
CAV3	2575	0.546019417476	4
CBFA2T2	7917	0.507641783504	13
CBFA2T3	4553	0.611904238963	13
CBFB	3229	0.409414679467	7
CBL	11227	0.457646744455	16
CBLB	3976	0.465040241449	19
CBLC	1591	0.644877435575	11
CBLL1	4339	0.395252362295	7
CBLN1	2434	0.544371405094	3
CBLN2	2894	0.497581202488	5
CBLN3	2344	0.569965870307	3
CBLN4	2508	0.461722488038	3
CBR1	1245	0.54859437751	3
CBR3	1112	0.585431654676	3
CBR3-AS1	2126	0.46190028222	5
CBR4	3501	0.353898886033	5
CBS	3307	0.580586634412	20
CBWD1	1821	0.395936298737	16
CBWD2	1827	0.406677613574	15
CBWD3	3452	0.389918887601	30
CBWD5	1572	0.394402035623	13
CBWD6	1719	0.392670157068	15
CBX1	2676	0.500373692078	6
CBX2	5102	0.613288906311	6
CBX3	2453	0.401549123522	7
CBX3P2	1429	0.442967109867	2
CBX4	2649	0.620234050585	5
CBX5	11904	0.421706989247	7
CBX6	3268	0.637698898409	5
CBX7	3962	0.588086824836	6
CBX8	1546	0.597671410091	5
CBY1	1271	0.506687647522	6
CBY3	810	0.658024691358	2
CC2D1A	3640	0.645604395604	29
CC2D1B	5654	0.533604527768	24
CC2D2A	6413	0.450023389989	40
CC2D2B	2114	0.382213812677	12
CCAR1	3858	0.407724209435	25
CCBE1	6260	0.452396166134	11
CCBL1	2098	0.575309818875	14
CCBL2	2152	0.434014869888	14
CCBP2	2960	0.503716216216	3
CCDC101	1151	0.58384013901	10
CCDC102A	2429	0.662000823384	9
CCDC102B	2919	0.369647139431	11
CCDC103	1256	0.546178343949	4
CCDC104	1299	0.438799076212	10
CCDC105	1751	0.622501427756	7
CCDC106	1992	0.652108433735	6
CCDC107	2758	0.539521392313	9
CCDC108	7918	0.523995958575	36
CCDC109B	1274	0.469387755102	8
CCDC11	1824	0.450657894737	8
CCDC110	2896	0.352209944751	7
CCDC111	2295	0.412636165577	14
CCDC112	2877	0.405630865485	11
CCDC113	5266	0.483668818838	9
CCDC114	3220	0.590062111801	14
CCDC115	1644	0.523722627737	5
CCDC116	2192	0.611770072993	5
CCDC117	3985	0.417063989962	5
CCDC12	876	0.568493150685	7
CCDC120	6782	0.613683279269	16
CCDC121	2844	0.417018284107	3
CCDC122	2008	0.375498007968	7
CCDC124	1083	0.65189289012	6
CCDC125	3616	0.416205752212	11
CCDC126	2473	0.349777598059	4
CCDC127	1420	0.480281690141	3
CCDC129	4988	0.496992782678	14
CCDC13	2830	0.571731448763	16
CCDC130	1632	0.617647058824	10
CCDC132	3874	0.380485286526	29
CCDC134	1275	0.580392156863	7
CCDC135	2911	0.569220199244	18
CCDC136	4759	0.546333263291	21
CCDC137	2108	0.593927893738	6
CCDC138	2196	0.37795992714	15
CCDC14	4182	0.38737446198	12
CCDC140	1699	0.515008828723	2
CCDC141	9127	0.40089843322	24
CCDC142	4339	0.57432588154	9
CCDC144A	5828	0.384866163349	18
CCDC144B	8695	0.381828637148	17
CCDC144C	4204	0.399381541389	16
CCDC144NL	2806	0.413756236636	4
CCDC146	3333	0.390939093909	19
CCDC147	3313	0.441291880471	18
CCDC148	3095	0.37253634895	15
CCDC149	4224	0.513257575758	14
CCDC15	3893	0.407654764963	16
CCDC150	3685	0.428493894166	28
CCDC151	2162	0.611470860315	13
CCDC152	3491	0.360355199083	9
CCDC153	767	0.586701434159	7
CCDC154	2191	0.656321314468	17
CCDC155	2383	0.585396558959	20
CCDC157	3003	0.654678654679	12
CCDC158	3626	0.417264202978	24
CCDC159	1063	0.576669802446	11
CCDC160	1299	0.431100846805	2
CCDC162P	715	0.481118881119	4
CCDC163P	2169	0.508068234209	6
CCDC164	2491	0.507025291048	17
CCDC165	6092	0.566808929744	17
CCDC166	1320	0.708333333333	2
CCDC167	620	0.56935483871	4
CCDC168	21470	0.382533768048	4
CCDC169	1576	0.422588832487	10
CCDC169-SOHLH2	2650	0.421132075472	16
CCDC17	2446	0.606704824203	14
CCDC18	4314	0.36230876217	28
CCDC19	1795	0.535933147632	12
CCDC22	2319	0.621388529539	17
CCDC23	798	0.492481203008	3
CCDC24	1461	0.632443531828	9
CCDC25	3640	0.417307692308	9
CCDC27	2174	0.583716651334	12
CCDC28A	1496	0.461898395722	6
CCDC28B	877	0.602052451539	6
CCDC3	2738	0.559897735573	3
CCDC30	3098	0.399612653325	16
CCDC33	4119	0.57441126487	22
CCDC34	3051	0.37102589315	7
CCDC36	3068	0.482398956975	11
CCDC37	2086	0.564237775647	17
CCDC38	1954	0.416581371546	16
CCDC39	3854	0.360404774261	20
CCDC40	4981	0.562136117246	21
CCDC41	3225	0.40496124031	17
CCDC42	1380	0.553623188406	7
CCDC42B	1514	0.648612945839	8
CCDC43	2138	0.416276894294	5
CCDC47	3419	0.417081017841	13
CCDC48	2691	0.645484949833	8
CCDC50	8949	0.394680969941	12
CCDC51	1506	0.553784860558	4
CCDC53	913	0.45125958379	7
CCDC54	1294	0.394899536321	1
CCDC56	753	0.532536520584	2
CCDC57	2997	0.598264931598	17
CCDC58	718	0.374651810585	5
CCDC59	1744	0.399082568807	5
CCDC6	5826	0.425334706488	9
CCDC60	2450	0.486530612245	14
CCDC61	1825	0.65698630137	15
CCDC62	3547	0.409923879335	15
CCDC63	1945	0.517223650386	12
CCDC64	3081	0.601103537812	9
CCDC64B	1811	0.672556598564	9
CCDC65	1815	0.461707988981	8
CCDC66	3362	0.382807852469	20
CCDC67	2666	0.355588897224	14
CCDC68	4331	0.36365735396	14
CCDC69	3399	0.53839364519	9
CCDC7	2445	0.435173824131	19
CCDC70	1154	0.531195840555	2
CCDC71	1812	0.593267108168	2
CCDC71L	4424	0.446654611212	1
CCDC72	463	0.449244060475	4
CCDC73	4015	0.326276463263	18
CCDC74A	1457	0.58476321208	8
CCDC74B	1471	0.588035350102	8
CCDC75	1257	0.401750198886	9
CCDC76	3143	0.344893413936	11
CCDC77	2504	0.443690095847	14
CCDC78	1611	0.638112973309	14
CCDC79	2446	0.393295175797	19
CCDC8	3334	0.594181163767	1
CCDC80	4730	0.480761099366	9
CCDC81	2925	0.465982905983	16
CCDC82	2730	0.352380952381	10
CCDC83	2345	0.433262260128	12
CCDC84	1202	0.524958402662	11
CCDC85A	3983	0.499623399448	6
CCDC85B	1232	0.708603896104	1
CCDC85C	5671	0.616822429907	6
CCDC86	2015	0.604962779156	4
CCDC87	2915	0.551972555746	1
CCDC88A	10193	0.379672324144	36
CCDC88B	4920	0.674593495935	27
CCDC88C	7543	0.589155508418	30
CCDC89	2428	0.424629324547	1
CCDC9	2078	0.649181905679	12
CCDC90A	5471	0.44416011698	9
CCDC90B	1578	0.427122940431	9
CCDC91	2335	0.346895074946	12
CCDC92	1793	0.566090351366	5
CCDC93	6929	0.461682782508	24
CCDC94	1397	0.610594130279	8
CCDC96	2153	0.578727357176	1
CCDC97	3322	0.598133654425	5
CCDC99	2667	0.400824896888	12
CCHCR1	18816	0.602519132653	120
CCIN	1943	0.525476067936	1
CCK	1614	0.577447335812	6
CCKAR	1682	0.540428061831	5
CCKBR	2183	0.606046724691	5
CCL1	542	0.49815498155	3
CCL11	925	0.446486486486	3
CCL13	851	0.451233842538	3
CCL14	554	0.536101083032	4
CCL14-CCL15	1471	0.50305914344	8
CCL15	1080	0.451851851852	4
CCL16	1497	0.455577822311	3
CCL17	615	0.580487804878	4
CCL18	770	0.474025974026	3
CCL19	684	0.577485380117	4
CCL2	747	0.413654618474	3
CCL20	954	0.366876310273	5
CCL21	878	0.583143507973	4
CCL22	2918	0.528101439342	3
CCL23	740	0.506756756757	5
CCL24	360	0.563888888889	3
CCL25	1119	0.55764075067	7
CCL26	562	0.517793594306	4
CCL27	446	0.540358744395	3
CCL28	816	0.453431372549	3
CCL3	796	0.526381909548	3
CCL3L1	1566	0.519157088123	6
CCL3L3	1548	0.517441860465	6
CCL4	667	0.473763118441	3
CCL4L1	1316	0.477203647416	6
CCL4L2	1316	0.477203647416	6
CCL5	1229	0.540276647681	3
CCL7	805	0.403726708075	3
CCL8	1250	0.4232	3
CCM2	2170	0.593548387097	12
CCNA1	2488	0.548633440514	11
CCNA2	2798	0.421372408863	8
CCNB1	2167	0.431933548685	9
CCNB1IP1	2290	0.472925764192	11
CCNB2	1549	0.458360232408	9
CCNB3	4511	0.450454444691	12
CCNC	2404	0.384775374376	13
CCND1	4289	0.503613896013	5
CCND2	6522	0.45599509353	5
CCND3	2423	0.615352868345	6
CCNDBP1	3650	0.435342465753	11
CCNE1	1947	0.517205957884	12
CCNE2	2726	0.353998532649	12
CCNF	4287	0.575927221833	17
CCNG1	2602	0.397770945427	9
CCNG2	5474	0.404822798685	8
CCNH	1865	0.467560321716	10
CCNI	1873	0.500266951415	7
CCNI2	2355	0.539702760085	6
CCNJ	4389	0.416267942584	8
CCNJL	3274	0.559560171045	7
CCNK	2606	0.510744435917	11
CCNL1	2624	0.475990853659	11
CCNL2	3631	0.535940512256	12
CCNO	1432	0.640363128492	3
CCNT1	11064	0.396963123644	10
CCNT2	13025	0.364683301344	12
CCNY	4269	0.442023893183	13
CCNYL1	4236	0.456326723324	12
CCP110	5587	0.38571684267	16
CCPG1	10229	0.388796558803	13
CCR1	2676	0.461883408072	2
CCR10	1244	0.676045016077	2
CCR2	4573	0.438880384868	4
CCR3	1925	0.448831168831	5
CCR4	1657	0.485817742909	2
CCR5	3715	0.444952893674	4
CCR6	3687	0.435584486032	4
CCR7	2184	0.551282051282	3
CCR8	1487	0.444519166106	2
CCR9	2653	0.479457218243	4
CCRL1	4626	0.359922178988	3
CCRL2	1866	0.467845659164	3
CCRN4L	1956	0.53936605317	3
CCS	1032	0.612403100775	8
CCT2	2282	0.461875547765	17
CCT3	2382	0.502518891688	16
CCT4	2349	0.43380161771	14
CCT5	3403	0.447840141052	11
CCT6A	2664	0.435435435435	14
CCT6B	1898	0.40727081138	14
CCT6P1	1766	0.4275198188	12
CCT6P3	2244	0.426916221034	11
CCT7	2116	0.513232514178	14
CCT8	1894	0.421330517423	15
CCT8L2	2053	0.553336580614	1
CCZ1	1824	0.436403508772	15
CCZ1B	1836	0.436819172113	15
CD101	4513	0.504985597164	13
CD109	10057	0.404295515561	35
CD14	2304	0.565972222222	6
CD151	1620	0.622222222222	10
CD160	1559	0.446440025657	6
CD163	4244	0.460650329877	18
CD163L1	4582	0.492797904845	20
CD164	5020	0.358167330677	8
CD164L2	1539	0.620532813515	5
CD177	2364	0.552876480541	9
CD180	2715	0.44861878453	3
CD19	2051	0.597757191614	16
CD1A	2095	0.465871121718	6
CD1B	1396	0.458452722063	6
CD1C	2592	0.416280864198	6
CD1D	3783	0.486650806238	7
CD1E	3196	0.455569461827	9
CD2	1531	0.453951665578	5
CD200	2290	0.440611353712	7
CD200R1	2862	0.388888888889	9
CD200R1L	1365	0.414652014652	7
CD207	1872	0.504273504274	6
CD209	5075	0.515862068966	11
CD22	3292	0.55042527339	14
CD226	2637	0.418278346606	7
CD24	2180	0.415596330275	1
CD244	2801	0.491967154588	10
CD247	1714	0.541423570595	9
CD248	2558	0.654026583268	1
CD27	1320	0.587121212121	6
CD274	3686	0.411557243625	7
CD276	3401	0.606880329315	10
CD28	4952	0.427100161551	5
CD2AP	5409	0.369938990571	18
CD2BP2	3752	0.571695095949	8
CD300A	1889	0.546850185283	7
CD300C	1517	0.58602504944	4
CD300E	3525	0.513191489362	4
CD300LB	2294	0.554925893636	4
CD300LD	644	0.518633540373	4
CD300LF	1759	0.529846503695	7
CD300LG	3613	0.558538610573	10
CD302	3979	0.364413169138	6
CD320	1251	0.650679456435	5
CD33	1610	0.526708074534	8
CD34	4197	0.531570169168	9
CD36	5801	0.375107740045	19
CD37	1399	0.582558970693	9
CD38	1491	0.456740442656	8
CD3D	741	0.51012145749	5
CD3E	1513	0.523463317911	9
CD3EAP	3286	0.545039561777	3
CD3G	1311	0.453852021358	7
CD4	4098	0.543679843826	13
CD40	1616	0.527846534653	9
CD40LG	1833	0.444080741953	5
CD44	6706	0.438413361169	20
CD46	3393	0.384615384615	14
CD47	5346	0.375982042649	11
CD48	2173	0.479981592269	5
CD5	3157	0.576813430472	11
CD52	505	0.518811881188	2
CD53	1721	0.455549099361	10
CD55	2914	0.415579958819	11
CD58	1793	0.415504740658	8
CD59	8414	0.460541953886	10
CD5L	2237	0.488600804649	6
CD6	3393	0.619216033009	14
CD63	1095	0.557077625571	9
CD68	2532	0.556477093207	8
CD69	1676	0.365155131265	5
CD7	1283	0.665627435698	4
CD70	913	0.60021905805	3
CD72	1548	0.540697674419	9
CD74	1681	0.58239143367	9
CD79A	1444	0.6108033241	6
CD79B	1315	0.6	7
CD80	2757	0.421835328255	7
CD81	1497	0.623914495658	8
CD82	1691	0.607924305145	10
CD83	4328	0.457948243993	7
CD84	8399	0.433146803191	9
CD86	2922	0.435318275154	8
CD8A	4197	0.559923755063	11
CD8B	1869	0.533975387908	8
CD9	1314	0.461948249619	8
CD93	6701	0.509177734666	2
CD96	4481	0.424905155099	15
CD97	3492	0.582760595647	20
CD99	2474	0.556184316896	20
CD99L2	3820	0.564921465969	13
CD99P1	6632	0.488540410133	22
CDA	959	0.573514077164	4
CDADC1	4110	0.407299270073	11
CDAN1	4730	0.595983086681	28
CDC123	1548	0.464470284238	13
CDC14A	5886	0.407407407407	18
CDC14B	5743	0.463869057984	15
CDC14C	2893	0.438299343242	1
CDC16	2703	0.448390677026	20
CDC20	1674	0.569892473118	11
CDC20B	3090	0.466019417476	13
CDC23	3155	0.431695721078	16
CDC25A	3706	0.515650296816	15
CDC25B	3760	0.596808510638	17
CDC25C	2115	0.46524822695	14
CDC26	870	0.44367816092	4
CDC27	5723	0.37515289184	20
CDC34	1445	0.655363321799	5
CDC37	1671	0.605625374028	8
CDC37L1	1698	0.429328621908	7
CDC40	3852	0.386033229491	15
CDC42	3155	0.411727416799	8
CDC42BPA	10506	0.430039977156	36
CDC42BPB	6701	0.5527533204	37
CDC42BPG	4939	0.648714314639	37
CDC42EP1	2162	0.663737280296	3
CDC42EP2	2023	0.615422639644	2
CDC42EP3	3981	0.477769404672	2
CDC42EP4	3101	0.584650112867	2
CDC42EP5	875	0.721142857143	3
CDC42SE1	3183	0.476594407791	6
CDC42SE2	3656	0.396881838074	6
CDC45	2135	0.527400468384	21
CDC5L	6432	0.388526119403	16
CDC6	3053	0.444153291844	12
CDC7	3559	0.399550435516	14
CDC73	5939	0.348375147331	17
CDCA2	3720	0.448924731183	15
CDCA3	1170	0.535042735043	6
CDCA4	4290	0.518648018648	4
CDCA5	2576	0.552795031056	6
CDCA7	2810	0.427402135231	10
CDCA7L	2962	0.462525320729	11
CDCA8	2303	0.505427702996	11
CDCP1	6610	0.511951588502	10
CDCP2	2723	0.560044069041	4
CDH1	4815	0.482450674974	16
CDH10	3436	0.412398137369	12
CDH11	3648	0.472587719298	13
CDH12	4345	0.431300345224	15
CDH13	4487	0.462224203254	18
CDH15	2859	0.658971668416	14
CDH16	3461	0.604449581046	22
CDH17	3804	0.435856992639	19
CDH18	3230	0.45572755418	14
CDH19	3185	0.384615384615	12
CDH2	4367	0.451339592398	16
CDH20	2855	0.525394045534	11
CDH22	3657	0.656275635767	11
CDH23	14667	0.587236653712	74
CDH24	3553	0.64199268224	14
